name,Tc,NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number
Ru22Zr78,3.73,2,0.810431984,0.785790784,0.780278263,0.780015822,0.780000249,40.88,4,1.3728
Ba0.64Na0.36Fe2As2,31,4,0.584438192,0.507189979,0.459642085,0.441646837,0.428709627,31.56,45,7.40864
La0.3Sm0.7Bi1S2F0.5O0.5,5.12,6,0.49315312,0.425358406,0.403036061,0.400488474,0.400040224,36.8,75,27.96
Al1Ce0.0165La3,1.45,3,0.78733243,0.756028665,0.747532698,0.746967739,0.746920224,46.04929665,45,16.45676417
La1.7Gd0.3Ba2Ca0.6Cu4.6O10.9,64,6,0.603837468,0.557292317,0.543764953,0.542473777,0.542298276,22.92039801,56,16.35667434
Bi1.95Sr1.65La0.4Cu1O6.311,35.5,5,0.609408517,0.567389352,0.558413527,0.557980719,0.557952962,28.89558837,75,23.31748885
Nd1.7Cu1O4,30.7,3,0.665644869,0.614862269,0.598776718,0.597233495,0.59702646,24.32835821,52,19.49654712
Y0.99Gd0.01Rh4B4,10.1,4,0.638093224,0.561376283,0.510580007,0.490708444,0.476343782,26.58333333,59,19.18518519
Ho2Cu2O5,0,3,0.638284739,0.578314207,0.557812696,0.555815255,0.555567205,25.77777778,59,19.75308642
Y2Pd0.3Pt0.7Ge3,2.26,4,0.614184192,0.547092091,0.512588814,0.504081901,0.500860407,40.4,46,9.333333333
La1Ba1Ca1Cu3O6.856,66,5,0.597499536,0.549351629,0.535012817,0.533525863,0.533305571,21.37896702,49,14.48431315
Y1Ba1.9La0.1Cu3O6.92,90,5,0.607012508,0.553762652,0.537405848,0.53583274,0.535616405,22.71362229,49,15.76134153
Ir0.43Rh0.52Te2,2.82,3,0.71551124,0.684127868,0.67818935,0.677975937,0.677966212,54.41016949,32,6.585509911
Co15Zr85,3.3,2,0.863133825,0.85155425,0.850029092,0.850000647,0.850000002,38.05,13,3.315
N0.48Nb1,5.5,2,0.749482412,0.699718138,0.679084405,0.676240923,0.675719531,29.97297297,34,14.90138787
Ga0.3V0.7,14.1,2,0.761577311,0.717905435,0.702012551,0.700265258,0.700014632,25.4,8,3.36
Ir0.987Mo0.013,0.107,2,0.987085609,0.987000752,0.987,0.987,0.987,76.545,35,0.89817
Pd23Zr77,2.84,2,0.803616824,0.776780506,0.770365842,0.770023335,0.770000435,41.38,6,2.1252
V2.49Mn0.42Si1,8.1,3,0.694621811,0.651267526,0.638170989,0.636982182,0.636835596,20.91304348,11,3.536083621
Nb25V5Ti70,7.7,3,0.744983221,0.710554351,0.700811838,0.70007409,0.700002363,26.8,19,7.1
Mg1C1Ni2.995Fe0.005,6.44,4,0.662421316,0.613509998,0.599990982,0.599079142,0.599002063,20.398,22,9.1184
Pd2Tb1Pb1,0,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,59.75,36,13.75
Pt2Y8,0.9,2,0.824621125,0.804145152,0.800156189,0.800006975,0.800000076,46.8,39,12.48
La1.85Sr0.15Cu0.925Zn0.075O4,0,5,0.643749381,0.591897541,0.573901193,0.571800259,0.571454182,24.60357143,49,18.9755102
La1.685Nd0.2Sr0.115Cu1O4,11,5,0.63715647,0.588175853,0.573046996,0.571625502,0.57143868,24.77357143,52,19.16979592
As7Tc3,0,2,0.761577311,0.717905435,0.702012551,0.700265258,0.700014632,36,10,4.2
Ti0.76V0.24,4.382,2,0.796994354,0.76789553,0.760476746,0.760033997,0.76000075,22.24,1,0.3648
Tl1Ba0.8Ca0.2La1Cu1O5,0,6,0.595041237,0.560722172,0.555673834,0.555558816,0.555555573,28.42222222,73,23.06567901
Ir0.2Si0.05Zr0.75,6.2,3,0.777817459,0.754784231,0.75020236,0.750010274,0.750000136,46.1,63,12.36
Er0.4Tb0.6Ni2B2C1,2,5,0.514241621,0.430886938,0.384192546,0.368240934,0.357275369,23.03333333,63,17.7
Sm0.8Ca0.2Ba2Cu2.8Zn0.2O6.87,45,6,0.600641704,0.550027556,0.53521815,0.533955392,0.533806518,23.91297591,54,17.11029366
Ba1Fe1.64Cr0.36As2,0,4,0.559256649,0.475721231,0.427977237,0.413290938,0.405219578,34.656,32,8.5376
Ta1Se0.8Te1.2,1.165,3,0.584997626,0.493242415,0.4357129,0.416972133,0.406635921,54.2,39,12.53333333
Dy1Ba2Cu2.6Zn0.4O6.95,0,5,0.599252179,0.550515993,0.537680783,0.536770738,0.536682627,24.78764479,58,18.01917085
La0.8Zr0.2Bi1S2O1,1.66,5,0.516913919,0.438229802,0.405657674,0.400979264,0.400082243,35.32,75,26.384
Y1Ba2Cu2.94Zn0.06O6.83,55,5,0.605226527,0.550860433,0.53414374,0.532568184,0.532357937,22.81371785,48,15.77204878
Bi2Sr1.56La0.44Cu1O6,33,5,0.600462632,0.556088962,0.54604607,0.545496703,0.545455547,29.76,75,23.87636364
Y1Sr2Cu2.85Re0.15O7.1,73,5,0.608560228,0.557751151,0.5433062,0.54212562,0.54199079,20.28244275,67,13.3137929
Ho1Rh0.8Ru3.2B4,0,4,0.586683501,0.512758112,0.470458096,0.456702244,0.449000643,29.31111111,62,21.60987654
Pd0.49Sb0.51,1.44,2,0.707248188,0.630212408,0.574808015,0.552705277,0.536845375,48.55,5,2.499
Pb1S1Yb1S1,6.39,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,46,66,30
Nd1Fe0.9Ru0.1As1F0.11O0.89,38.7,6,0.475933294,0.377256762,0.314465054,0.291364237,0.275699681,32.2275,52,14.861125
Hg1Ba2Cu1O4.081,98,4,0.588996506,0.528654975,0.508009684,0.505507778,0.505052179,31.38819453,72,24.21369049
Y1Ba2Cu2.82Fe0.18O7,74,5,0.605618663,0.554430967,0.53980895,0.53860594,0.538467796,22.57384615,48,15.69491124
Be13Ca1,0,2,0.931314629,0.928712292,0.928571929,0.928571431,0.928571429,5.142857143,16,2.12244898
Cu1Rh1.78Sn0.22Se4,1.92,4,0.642329943,0.590572883,0.57351919,0.57171521,0.571446024,36.58571429,21,5.12244898
Nb0.5Ti0.5,10.3,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,31.5,19,9.5
Au0.098Pd0.02Ga2,1.51,3,0.945467157,0.944324408,0.944287117,0.944287063,0.944287063,33.36260623,48,4.461957002
La1.84Sr0.16Cu0.96Ni0.04O4,0,5,0.644195432,0.591874032,0.573852791,0.571787408,0.571452843,24.56,49,18.92571429
La1.86Sr0.14Cu0.98Ni0.02O4,0,5,0.645865975,0.592595534,0.573990979,0.571815846,0.571455618,24.61714286,49,18.99102041
U1Ru1.99Re0.01Si2,0.23,4,0.598671863,0.513049524,0.459777559,0.440789741,0.427671098,41.662,78,22.1296
Bi1La1,0,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,70,26,13
Ir1Te2.67,0,2,0.776872639,0.740044218,0.728589595,0.727627829,0.727524387,58.8119891,25,9.911722561
Ce1Co0.5Ir0.5In5,0.64,4,0.735402153,0.716658774,0.714334279,0.714287041,0.714285722,50.71428571,50,5.836734694
Sn1Ta3,6.6925,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,67.25,23,8.625
B1Nb3,0,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,32,36,13.5
Tl1Ba2Ca0.8Nd0.2Cu2O6.86,100,6,0.585736336,0.542917445,0.533894994,0.533464426,0.533437488,25.96267496,73,19.90576831
La1.52Nd0.4Ba0.08Cu1O4,11,5,0.630464681,0.584736251,0.572443257,0.571526912,0.571432213,25.16,52,19.61142857
Cu0.8Mo0.2Sr2Y1Cu2O7.3,65,5,0.611616124,0.563062833,0.549953986,0.548977044,0.548876094,19.77443609,34,12.92532082
Hf1N1.118,0,2,0.708203336,0.631909841,0.577876597,0.557072423,0.543035783,37.68932956,65,32.39912223
Ce0.02La0.98,2.58,2,0.98020406,0.980002777,0.980000001,0.98,0.98,57.02,1,0.0392
Ce1Cu2Si1.88Ge0.12,0.2,4,0.58476662,0.500228163,0.448142932,0.42989777,0.417638519,29.232,44,11.640064
La2C2Br2,7.03,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,32.66666667,51,17.77777778
La1Ba2Cu2.8Co0.2O7.01,0,5,0.605325451,0.554497814,0.540115746,0.538952988,0.538822057,23.95695619,49,17.19573603
Nd1.85Th0.15Cu1O4,22.5,4,0.645944965,0.592474298,0.5739366,0.571802347,0.571454211,26.5,82,21.14285714
La1.825Sr0.175Cu0.99Ru0.01O4,29.6,5,0.644307095,0.591695463,0.573774849,0.571768565,0.571450952,24.54642857,49,18.91020408
Ba0.6K0.4Bi0.925Pr0.075O3,4.5,5,0.644398945,0.607837005,0.600377396,0.600023867,0.600000472,29.28,75,27.1808
Er1Ni1.97Co0.06B2C1,6.6,5,0.521386811,0.431745753,0.380601876,0.36394024,0.352941941,23.34660033,63,17.92364875
Lu1Rh1,0,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,58,26,13
Bi2Sr2Ca0.85Pr0.15Cu2O8,68.35,6,0.584028158,0.541747628,0.533646909,0.533347295,0.533333486,25.99,75,19.8682
La1.75Ba0.25Cu1O4,0,4,0.640869944,0.589804519,0.573359018,0.571683656,0.571443305,24.96428571,49,19.3877551
Ce1Ru0.3Co1.7,0.27,3,0.664997911,0.603681074,0.574451248,0.568619609,0.566947128,39.03333333,31,13.63777778
Ag2F1,0.066,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,34.33333333,38,16.88888889
La7Ni3,2.1,2,0.761577311,0.717905435,0.702012551,0.700265258,0.700014632,48.3,29,12.18
Au0.885Sn0.115,0.21,2,0.892440474,0.885646798,0.885006558,0.885000079,0.885,75.665,29,5.90295
Ag0.92Sn0.8,0,2,0.708825612,0.63301205,0.579847774,0.559833877,0.546830158,48.39534884,3,1.492698756
Tl2Ba2Ca2Cu3O9.877,111,5,0.576802585,0.532302447,0.523606179,0.523250281,0.523229695,25.42861684,73,19.38864037
Ba0.9Rb0.1Fe2As2,23.3,4,0.593969696,0.511519243,0.460324113,0.441753587,0.428716683,34.42,30,7.872
Bi0.5Pb0.5,8.4,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,82.5,1,0.5
La2Sb1,3.025,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,55,6,2.666666667
Y0.4Cd0.6Ba2Cu3O7,91.7,5,0.608227612,0.556323972,0.540212761,0.538677514,0.538472989,23.03076923,48,16.18698225
Y1Ba1.9Rb0.1Cu3O6.52,93.35,5,0.598404347,0.541743161,0.523121143,0.521104375,0.52078915,23.02396166,48,15.64796007
Y1Ba2Cu3F0.76O6,35,5,0.55735055,0.495299773,0.473513989,0.470773264,0.470266132,22.94984326,48,15.72115054
La0.3Pr0.7Ba2Cu3O7,0,5,0.608519398,0.556368089,0.540213282,0.538677519,0.538472989,24.10769231,51,17.34674556
Y1Ba2Cu2.697Mn0.303O6.9,63,5,0.600340518,0.549999435,0.536080086,0.535003387,0.534888397,22.63472868,48,15.65575626
Ca1Fe0.95Co0.05F1,0,4,0.568135352,0.473014178,0.408783339,0.384117348,0.36673721,18.35,18,6.233333333
Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.15,49,6,0.582489901,0.528046433,0.509058074,0.50665257,0.506211513,24.1563786,62,16.59530221
La1.85Sr0.15Cu0.95Li0.05O4,27.2,5,0.64444249,0.592079523,0.573911788,0.571800849,0.571454189,24.40714286,54,19.05683673
Ru0.97Ti0.03Sr2Gd1Cu2O8,40.3,6,0.614210128,0.578016284,0.571658084,0.571438606,0.571428681,21.81,56,15.78285714
In1Pb1,3.675,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,65.5,33,16.5
Ga0.247V0.753,13.8,2,0.792475867,0.761756671,0.753571053,0.753043948,0.753001086,24.976,8,2.975856
Ti,0,1,1,1,1,1,1,22,0,0
Cs0.8Fe1.7Se2,29.2,3,0.609796566,0.528151987,0.478990716,0.462536887,0.452507878,34.71111111,29,7.21382716
La2Cu1O4.022,42,3,0.655339133,0.59804973,0.576318894,0.573389267,0.572824269,24.94673882,49,19.41321092
Mg0.95Fe0.05B2,29.5,3,0.738241153,0.689682382,0.669860016,0.667185052,0.666705637,7.566666667,21,3.422222222
Nd1.25Ba1.75Cu3O6.99,52.7,4,0.608525923,0.555554863,0.539788398,0.538317371,0.538117699,24.32024634,52,17.56405265
Nd1.4Ba1.6Cu3O7.002,0,4,0.608270236,0.555676162,0.54017898,0.538739675,0.538543784,24.35133056,52,17.61144695
Sr1Fe1.72Zn0.08Co0.2As2,9.41,5,0.565855105,0.483138691,0.433886245,0.417774911,0.408109774,31.304,12,4.0352
Ce1Fe1As1F0.06O0.94,0,5,0.492899584,0.391173868,0.325366366,0.30077496,0.283676488,31.265,50,14.235
B0.057Si0.943,0.34,2,0.944721123,0.943069414,0.943000152,0.943,0.943,13.487,9,0.967518
Nb3Os1,0.663333333,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,49.75,35,13.125
La1.65Ba0.35Cu1O4,4.2,4,0.636396103,0.587448474,0.572898121,0.571599298,0.571436776,24.95,49,19.37142857
Y1Ba2Cu2.7Ga0.3O6.2,0,5,0.584329079,0.527834604,0.51013987,0.508438614,0.508209807,23.62295082,48,15.87906477
Hf1Os1Si1,0,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,54,62,26.66666667
Y0.3Lu0.7Ir4B4,2.98,4,0.63420992,0.560503942,0.510541103,0.490706627,0.476343762,43.26666667,72,34.29925926
Tc0.6V0.4,4.17,2,0.721110255,0.654213262,0.615030331,0.604895199,0.60103246,35,20,9.6
Ti0.013V0.987,12.8,2,0.987085609,0.987000752,0.987,0.987,0.987,22.987,1,0.025662
H0.7Nb0.3,0,2,0.761577311,0.717905435,0.702012551,0.700265258,0.700014632,13,40,16.8
La0.81Sm0.06Sr0.13Fe1As1O1,18.5,6,0.479361555,0.380793514,0.318357937,0.295569467,0.280141474,30.4575,54,13.4575
Li2Pd2.7Ni0.3B1,7.233333333,4,0.586420403,0.51034024,0.469022318,0.457538311,0.452191601,23.93333333,43,20.26666667
Cu0.67Nb2S2C1,4.85,4,0.542135152,0.456147564,0.406611672,0.389679654,0.378069396,24.59082892,35,12.61816112
Ca1Cu0.25Si1.7,3.2,3,0.673928656,0.613520828,0.584176538,0.578256919,0.5765564,17.30508475,15,3.809250215
Zr1N1Cl0.7,13.16666667,3,0.584434587,0.491919077,0.432365364,0.411286107,0.39751025,21.81481481,33,13.47050754
Ba1Fe1.952Co0.048As2,0,4,0.593720742,0.50852398,0.455594716,0.436792853,0.423868598,34.8096,30,8.47616
Th1.6Pr0.4C3,0,3,0.684689711,0.629355181,0.605095911,0.60104664,0.600111629,37.12,84,37.344
B1W1,0,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,39.5,69,34.5
Ba0.68Na0.32Fe2As2,23.8,4,0.585313591,0.507587737,0.459692728,0.441652457,0.428709828,31.92,45,7.41376
Ca9.07La0.93Pt3Fe10As18,22.2,5,0.554109519,0.479660447,0.446290303,0.440550332,0.439193385,32.25390244,58,8.472288757
Er1Ba2Cu2.94Zn0.06O6.92,69,5,0.607146713,0.553536963,0.537298516,0.535807648,0.535614195,24.95510836,60,18.16243806
Nb98.68O1.32,7.85,2,0.986888281,0.986800787,0.9868,0.9868,0.9868,40.5644,33,0.85970016
Os1,0.650333333,1,1,1,1,1,1,76,0,0
Ce1Ni0.8Bi2.03,4.2,3,0.626680807,0.560207823,0.534047265,0.530668547,0.530075478,64.9843342,55,19.09754651
Eu0.0034La0.9966,3.95,2,0.9966058,0.996600013,0.9966,0.9966,0.9966,57.0204,6,0.04066128
K1Ta0.988Nb0.012O3,0,4,0.662609629,0.614212053,0.600955678,0.600075181,0.600001917,23.1232,65,19.79712
La1.35Sr0.65Cu0.5Fe0.5O4,0,5,0.61850709,0.580177854,0.571948002,0.571469602,0.571429668,23.02142857,49,17.16734694
La1Ba1.5Ca0.5Cu3O6.96,79.9,5,0.602354175,0.553266617,0.538681718,0.537250612,0.537048936,22.66049383,49,15.95174135
La1.84Ba0.16Cu0.99Ga0.01O4,8.3,5,0.645097683,0.592111124,0.573867672,0.571788305,0.571452856,24.98,49,19.40571429
Fe2As2Ca5Mg0.8Ti3.2O9.8,39,6,0.518806073,0.454867294,0.433125697,0.43040094,0.429876509,16.50877193,25,7.630963373
Bi2Sr2Ca1Cu2I0.86O8.242,55.5,6,0.561244233,0.519557993,0.512123969,0.511872786,0.511861989,26.79890697,75,20.08936756
Al0.2B5Mo1.8,5.7,3,0.759699189,0.72524065,0.71514745,0.714365651,0.714288326,14.74285714,37,14.01795918
Au0.15Te0.85,1.64,2,0.863133825,0.85155425,0.850029092,0.850000647,0.850000002,56.05,27,6.885
S1,13,1,1,1,1,1,1,16,0,0
P1V1,0,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,19,8,4
Fe0.02Re0.98,1.6,2,0.98020406,0.980002777,0.980000001,0.98,0.98,74.02,49,1.9208
Pb2Sr2Y0.5Ca0.5Cu3F1.0031O7.2608,73,7,0.518910948,0.463019391,0.44779144,0.446582956,0.446443284,26.04629271,74,18.58752263
Al0.39Mg0.61,1.5,2,0.724016574,0.659083515,0.622509016,0.613735837,0.61069256,12.39,1,0.4758
Pb0.5Tl0.5,0,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,81.5,1,0.5
La1.85Sr0.15Cu0.997Fe0.003O4,33.6,5,0.64585046,0.592449455,0.573934965,0.571802243,0.57145421,24.59157143,49,18.96179592
Lu1Re1B1C1,6.1,4,0.5,0.396850263,0.329876978,0.304753414,0.287174589,39.25,70,33.75
Rh23Zr77,3.66,2,0.803616824,0.776780506,0.770365842,0.770023335,0.770000435,41.15,5,1.771
Re0.76V0.24,4.52,2,0.796994354,0.76789553,0.760476746,0.760033997,0.76000075,62.52,52,18.9696
Ho1Rh0.8Ir3.2B4,1.26,4,0.586683501,0.512758112,0.470458096,0.456702244,0.449000643,41.04444444,72,32.03950617
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.12,31,5,0.606096871,0.568317206,0.561647647,0.561414809,0.561403653,24.54605263,74,18.57802401
Gd1Sr2Ru0.95Cu2.05O8,26.05,5,0.614887579,0.578219751,0.57167243,0.571439542,0.571428696,21.80357143,56,15.7755102
Tm1Ni1.88Fe0.12B2C1,5.52,5,0.515018878,0.425554831,0.374765485,0.358489056,0.348054168,23.46,64,18.12666667
Cu1Co1.95Ir0.05S4,2.13,4,0.651607118,0.595449322,0.574650413,0.571966212,0.571471933,21.35714286,61,6.12244898
Cr0.25Mo0.75,0.155,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,37.5,18,6.75
Ru2Th1,3.68,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,59.33333333,46,20.44444444
Tc0.5W0.5,7.52,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,58.5,31,15.5
Ca1Fe1.75Co0.25As2,14.1,4,0.570087713,0.486294413,0.436314964,0.419718365,0.409483579,27.65,13,4.28
Hf1Ta1C1,7.9,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,50.33333333,67,29.55555556
Ni2Hf1Ga1,1.12,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,39.75,44,16.125
Be22Ga1,5.7,2,0.957509372,0.956551682,0.956521776,0.956521739,0.956521739,5.173913043,27,2.245746692
Y1Ni1.95Cu0.05B2C1,14.7,5,0.521882277,0.43200613,0.38071495,0.36404403,0.353084641,18.50833333,34,13.175
La1Ni2Si2,0,3,0.6,0.514256318,0.460906324,0.441881842,0.428730313,28.2,43,11.52
Ir3Zr5,0,2,0.728868987,0.667100412,0.63443105,0.627469952,0.625376889,53.875,37,17.34375
Dy0.5Pr0.5Ba2Cu3O6.85,19,5,0.604917596,0.551889389,0.535004344,0.533322702,0.533088007,24.61478599,58,17.71381853
La2Cu1O4.02,0,3,0.655276849,0.597958806,0.576205146,0.573269567,0.572702804,24.95156695,49,19.41461514
C1.35La1,11,2,0.714906282,0.643635307,0.598070191,0.584020407,0.577263203,27.70212766,51,24.93435944
Cu1Co1.8Cr0.2S4,2.7,4,0.643333157,0.591100705,0.573632048,0.571738087,0.57144808,20.91428571,13,5.616326531
Ge1.62Y1,2.4,2,0.726635764,0.663428214,0.629026678,0.621293922,0.61881549,34.67175573,7,3.304003263
Ru0.8Sn0.2Sr2Eu1Cu2O8,30.3,6,0.613121821,0.577873466,0.571656236,0.571438583,0.57142868,21.87142857,55,15.85306122
Ba3Pb1.2Bi0.8O7,0,4,0.645927413,0.59945939,0.585029782,0.583554765,0.583345528,32.4,75,28.46666667
Ir0.925Ru0.075,0.11,2,0.92803556,0.925164324,0.925000648,0.925000003,0.925,74.525,33,4.57875
Cr0.72Os0.28,3.906,2,0.772528317,0.733847206,0.721276293,0.720138281,0.720005696,38.56,52,20.9664
Pr0.7Nd0.3Os4Sb12,1.27,4,0.74541273,0.714540694,0.706462469,0.705928453,0.705883548,57.37058824,25,8.993771626
Mo0.59Si0.41,1.34,2,0.718470598,0.649743489,0.607991152,0.596384875,0.591531413,30.52,28,13.5464
Y1La0.2Ba1.8Cu3O7.36,89.1,5,0.614728334,0.566063349,0.552232929,0.551049387,0.55090522,22.23652695,49,15.68575424
Pr0.8Y0.2Ba2Cu3O6.91,0,5,0.607095899,0.553800647,0.537101917,0.535479028,0.535256951,23.95662277,51,17.0813731
C1Ta0.5W0.5,10.1,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,39.75,68,33.75
Ga0.15Nb3Sb0.15Sn0.7,16.89,4,0.771969883,0.753224542,0.750103812,0.750004035,0.750000036,42.575,20,3.230625
Gd1Fe0.67Ir0.33As1O1,0,5,0.471553284,0.373576082,0.314265152,0.29332544,0.279200016,36.9575,69,20.1282625
Y1Ba2Cu3.9Ni0.1O8,52.6,5,0.611809702,0.55607229,0.536343568,0.533835168,0.533373804,22.06,48,14.99733333
Ca0.9Pr0.1Fe1As2,20,4,0.603116904,0.533716901,0.504874345,0.500820888,0.500065814,28.975,39,5.52625
La3.1Y0.2Ca0.4Ba3.3Cu7O16.529,55,6,0.606563299,0.557287474,0.542945583,0.541610014,0.541429689,23.33951325,49,16.69773788
Si21.75V69.43,16.2,2,0.79794959,0.769185242,0.761919743,0.761493048,0.76146154,20.85314762,9,3.269488062
Y3Pt4Ge6,2.6,3,0.600788437,0.518922824,0.475684668,0.465793054,0.462377023,47.76923077,46,18.6035503
Ir0.76Rh0.18Se2,8.09,3,0.73030308,0.692653335,0.681347536,0.68038325,0.68027638,45.78911565,43,16.13623953
Y1Ca1Ba4Cu5N0.3C0.7O14,82,7,0.595322,0.550698976,0.539290202,0.538530479,0.538463552,21.01153846,50,15.22189349
Y1Ba1.7K0.3Cu3O6.54,92.85,5,0.595430575,0.541247793,0.523762937,0.521855026,0.521552684,22.26634769,48,15.0369726
Mg1C0.977Ni3,7,3,0.665011589,0.616824177,0.603707581,0.602845558,0.602774584,20.46654611,22,9.081921504
Bi2Cs1,4.75,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,73.66666667,28,12.44444444
Cu0.75Zn0.25Ir2S4,3.3,4,0.648782219,0.595510986,0.574982121,0.572064862,0.571484354,35.32142857,61,23.81632653
Mn0.02Ti0.98,1.9,2,0.98020406,0.980002777,0.980000001,0.98,0.98,22.06,3,0.1176
Nb2B1N1,4.4,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,23.5,36,17.5
Cs0.5Nb1S2,2.8,3,0.654653671,0.597048457,0.575065028,0.572069151,0.571484405,28.71428571,39,14.53061224
La1Fe4As12,0,3,0.746386914,0.714624402,0.706462938,0.705928456,0.705883548,32.76470588,31,3.183391003
Sr1Co2Ge2,0,3,0.6,0.514256318,0.460906324,0.441881842,0.428730313,31.2,11,3.36
Y1Re1B1C1,4.7,4,0.5,0.396850263,0.329876978,0.304753414,0.287174589,31.25,70,25.75
Y0.5La0.5Ba2Cu3O7.01,86,5,0.608343574,0.556601871,0.540556127,0.539030265,0.53882759,23.29592621,49,16.48338858
Bi2Sr2Ca1Cu2O8.194,92,5,0.589192188,0.547339858,0.539574763,0.539303784,0.539291947,25.37527972,75,19.44824558
Tl2Ca2Ba2Cu3O10,118.975,5,0.578947368,0.535115221,0.526672149,0.526335118,0.526316116,25.31578947,73,19.34626039
Ba0.34K0.66Bi1O3,7,4,0.649652215,0.609671417,0.60055688,0.600041343,0.600001032,27.716,75,25.960224
Eu1Ba2Cu2.85Ga0.15O6.76,43,5,0.601167166,0.547557545,0.531429252,0.529974663,0.529790235,24.79467085,55,17.7949804
Cr4.84Ga25V70.16,12.14,3,0.74638135,0.712099689,0.70240444,0.701673082,0.701602315,25.0484,8,2.9758
La0.3Ce0.7Ru2,2.134,3,0.713364485,0.676789945,0.667375574,0.666728088,0.666668506,48.56666667,14,6.088888889
Bi1.95Sr1.45La0.6Cu1O4,24,5,0.535931173,0.469984543,0.447499596,0.44491463,0.444479911,34.68333333,75,24.98148148
Hg1Ba2Cu1O4.31,78,4,0.596561825,0.539404334,0.521002202,0.519000168,0.518676279,30.74368231,72,24.01178173
Tm1Ni2B2C1,9.659,4,0.527046277,0.436790232,0.385263208,0.368439217,0.357292694,23.5,64,18.16666667
Pd1Se1Te1,0.6,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,44,18,6.666666667
Eu1Ba2Cu3O6.94,93.6,4,0.609303682,0.554923161,0.538147939,0.536550041,0.536333914,24.53786708,55,17.73922682
Pr1.91Ce0.09Cu1O4,21.5,4,0.649272749,0.594223256,0.574347209,0.571894451,0.571463829,25.55857143,51,20.06693878
C0.985Nb1,12,2,0.70712697,0.629996496,0.574414759,0.552139288,0.536024313,23.63224181,35,17.49900069
Mo0.2Nb0.64Pd0.16,0.94,3,0.689347518,0.64969611,0.64050567,0.640032185,0.640000629,42,5,1.28
V3Ge0.8Al0.2,11.02,3,0.777817459,0.754784231,0.75020236,0.750010274,0.750000136,24.3,19,3.08
Bi4Sr3Ca1Y2Cu4O16,64.1,6,0.579271573,0.540358447,0.533569534,0.533343291,0.533333438,26.26666667,75,19.90222222
Pr0.6Ce0.4Pt4Ge12,0,4,0.745273457,0.714528734,0.706462422,0.705928453,0.705883548,44.38823529,46,17.48927336
Tl2Ba2Cu1O5.94,58,4,0.608280841,0.557262045,0.54391278,0.543037978,0.542963643,32.04021938,73,26.66163117
Sm2Ti2Sb2O3,0,4,0.509175077,0.412047752,0.356284911,0.341126085,0.335028177,32.66666667,54,21.18518519
Hg0.85Re0.15Ba1.6Sr0.4Ca2Cu3O8,130.3,7,0.560639284,0.512626846,0.500869589,0.500079736,0.500002802,23.440625,72,16.30078125
La2.98Ce0.02In1,8.2,3,0.785843496,0.754268256,0.745632947,0.745050987,0.745001349,55.005,9,3.0025
Hf2Ni1,0.87,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,57.33333333,44,19.55555556
B1Mo1.5Ta0.5,1.815,3,0.623609564,0.550321208,0.512897481,0.504110433,0.500861217,34.83333333,68,19.88888889
Ba1Si2,5.3,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,28,42,18.66666667
Zr2Co0.85Cu0.15,5.88,3,0.726100697,0.683396121,0.668505582,0.666904937,0.666679483,35.76666667,13,5.644444444
La13Ga8Sb21,2.4,3,0.61813119,0.54464739,0.509523729,0.502532867,0.500414914,49.04761905,26,6.875283447
Lu5Ir2Rh2Si10,5.45,4,0.606976979,0.54997331,0.529630613,0.52690315,0.526367176,38.89473684,63,26.20498615
Mo0.3Si1,11.7,2,0.803100501,0.776092457,0.769604253,0.7692548,0.769231223,20.46153846,28,9.940828402
